ID,Actual Categry,Predicted Categry,Percent Confidence
610811.png,seen_middle,seen_begin,39.5
610839.png,seen_middle,seen_middle,90.38
610807.png,seen_middle,seen_middle,99.35
610813.png,seen_middle,seen_middle,88.26
610973.png,seen_middle,seen_middle,34.09
610967.png,seen_middle,seen_end,38.59
610998.png,seen_middle,meem_middle,33.83
610999.png,seen_middle,seen_middle,93.38
610966.png,seen_middle,seen_middle,96.97
610972.png,seen_middle,seen_end,77.68
610812.png,seen_middle,seen_middle,55.76
610806.png,seen_middle,beh_middle,83.08
610802.png,seen_middle,seen_middle,51.7
610816.png,seen_middle,seen_middle,93.76
610976.png,seen_middle,seen_middle,82.94
610962.png,seen_middle,seen_middle,86.81
610989.png,seen_middle,seen_middle,98.57
610988.png,seen_middle,seen_middle,93.55
610963.png,seen_middle,seen_middle,93.89
610977.png,seen_middle,seen_middle,54.47
610817.png,seen_middle,seen_middle,74.94
610803.png,seen_middle,seen_begin,32.02
610815.png,seen_middle,seen_middle,42.12
610801.png,seen_middle,seen_middle,98.7
610829.png,seen_middle,seen_middle,95.34
610961.png,seen_middle,seen_begin,88.27
610975.png,seen_middle,seen_begin,75.14
610949.png,seen_middle,seen_middle,83.51
610948.png,seen_middle,seen_middle,85.03
610974.png,seen_middle,meem_middle,39.83
610960.png,seen_middle,seen_middle,55.29
610828.png,seen_middle,seen_middle,45.99
610814.png,seen_middle,seen_middle,73.97
610819.png,seen_middle,seen_middle,98.56
610831.png,seen_middle,seen_middle,68.74
610825.png,seen_middle,raa_end,46.44
610979.png,seen_middle,ain_middle,25.56
610945.png,seen_middle,seen_middle,87.66
610951.png,seen_middle,seen_middle,99.71
610986.png,seen_middle,seen_middle,83.55
610992.png,seen_middle,seen_middle,25.67
610993.png,seen_middle,seen_middle,33.94
610987.png,seen_middle,seen_middle,54.8
610950.png,seen_middle,seen_middle,55.05
610944.png,seen_middle,seen_middle,93.78
610978.png,seen_middle,seen_begin,79.57
610824.png,seen_middle,seen_middle,91.59
610830.png,seen_middle,seen_middle,56.2
610818.png,seen_middle,seen_middle,95.43
610826.png,seen_middle,seen_middle,95.66
610832.png,seen_middle,seen_middle,92.7
610952.png,seen_middle,seen_middle,79.72
610946.png,seen_middle,seen_middle,92.83
610991.png,seen_middle,seen_middle,97.23
610985.png,seen_middle,seen_middle,61.49
610984.png,seen_middle,seen_middle,55.83
610990.png,seen_middle,seen_middle,83.82
610947.png,seen_middle,seen_middle,97.65
610953.png,seen_middle,seen_middle,92.93
610833.png,seen_middle,seen_middle,95.42
610827.png,seen_middle,seen_middle,98.82
610823.png,seen_middle,seen_middle,90.53
610837.png,seen_middle,seen_middle,82.75
610957.png,seen_middle,noon_middle,32.8
610943.png,seen_middle,seen_middle,76.4
610994.png,seen_middle,heh_end,62.33
610980.png,seen_middle,seen_middle,55.75
610981.png,seen_middle,seen_middle,96.6
610995.png,seen_middle,seen_begin,57.96
610942.png,seen_middle,seen_middle,97.02
610956.png,seen_middle,seen_middle,47.8
610836.png,seen_middle,seen_middle,60.13
610822.png,seen_middle,beh_middle,49.76
610834.png,seen_middle,seen_begin,27.09
610820.png,seen_middle,seen_middle,63.35
610808.png,seen_middle,seen_middle,88.58
610940.png,seen_middle,seen_middle,59.14
610954.png,seen_middle,beh_middle,33.15
610968.png,seen_middle,beh_middle,48.39
610983.png,seen_middle,seen_middle,90.28
610997.png,seen_middle,seen_middle,75.89
610996.png,seen_middle,seen_middle,91.17
610982.png,seen_middle,seen_middle,98.24
610969.png,seen_middle,meem_begin,67.67
610955.png,seen_middle,beh_middle,33.35
610941.png,seen_middle,seen_middle,93.36
610809.png,seen_middle,seen_middle,88.38
610821.png,seen_middle,seen_middle,64.83
610835.png,seen_middle,seen_middle,82.53
610852.png,seen_middle,seen_middle,37.32
610846.png,seen_middle,seen_middle,90.62
610891.png,seen_middle,seen_begin,36.77
610885.png,seen_middle,seen_middle,79.24
610926.png,seen_middle,seen_middle,68.54
610932.png,seen_middle,seen_middle,77.78
610933.png,seen_middle,seen_middle,87.18
610927.png,seen_middle,seen_middle,91.99
610884.png,seen_middle,seen_middle,64.41
610890.png,seen_middle,seen_middle,49.48
610847.png,seen_middle,seen_middle,71.28
610853.png,seen_middle,heh_end,80.07
610879.png,seen_middle,seen_begin,54.57
610845.png,seen_middle,raa_end,52.02
610851.png,seen_middle,seen_middle,67.7
610886.png,seen_middle,sad_begin,45.55
610892.png,seen_middle,seen_middle,30.46
610919.png,seen_middle,noon_middle,25.35
610931.png,seen_middle,seen_middle,94.94
610925.png,seen_middle,seen_middle,99.17
610924.png,seen_middle,seen_middle,94.4
610930.png,seen_middle,seen_middle,95.98
610918.png,seen_middle,seen_middle,80.56
610893.png,seen_middle,beh_end,47.43
610887.png,seen_middle,seen_middle,44.47
610850.png,seen_middle,seen_middle,77.02
610844.png,seen_middle,seen_begin,35.19
610878.png,seen_middle,seen_middle,36.93
610840.png,seen_middle,seen_middle,55.01
610854.png,seen_middle,sad_middle,22.94
610868.png,seen_middle,seen_middle,98.42
610883.png,seen_middle,seen_begin,48.34
610897.png,seen_middle,sad_begin,79.54
610934.png,seen_middle,seen_middle,91.46
610920.png,seen_middle,seen_middle,98.4
610908.png,seen_middle,seen_middle,51.8
610909.png,seen_middle,seen_middle,87.03
610921.png,seen_middle,seen_middle,81.41
610935.png,seen_middle,seen_middle,98.71
610896.png,seen_middle,alif_hamza,65.25
610882.png,seen_middle,seen_begin,65.43
610869.png,seen_middle,seen_middle,68.98
610855.png,seen_middle,seen_middle,86.51
610841.png,seen_middle,seen_middle,84.58
610857.png,seen_middle,seen_middle,98.07
610843.png,seen_middle,meem_middle,32.85
610894.png,seen_middle,seen_middle,90.12
610880.png,seen_middle,seen_middle,99.56
610923.png,seen_middle,seen_middle,86.69
610937.png,seen_middle,beh_middle,27.97
610936.png,seen_middle,sad_middle,38.22
610922.png,seen_middle,seen_middle,94.09
610881.png,seen_middle,seen_middle,97.66
610895.png,seen_middle,seen_middle,59.55
610842.png,seen_middle,sad_middle,88.89
610856.png,seen_middle,seen_middle,77.16
600862.png,alif_end,alif_end,98.55
600876.png,alif_end,alif_end,92.96
600889.png,alif_end,alif_end,77.51
600916.png,alif_end,alif_end,97.89
600902.png,alif_end,alif_end,56.79
600903.png,alif_end,alif_end,74.5
600917.png,alif_end,alif_regular,92.44
600888.png,alif_end,alif_end,32.25
600877.png,alif_end,alif_end,88.5
600863.png,alif_end,alif_end,98.13
600849.png,alif_end,alif_end,73.84
600875.png,alif_end,alif_end,73.4
600861.png,alif_end,alif_end,75.21
601000.png,alif_end,alif_end,83.12
600929.png,alif_end,alif_end,97.72
600901.png,alif_end,alif_end,67.66
600915.png,alif_end,alif_end,98.51
600914.png,alif_end,alif_end,99.67
600900.png,alif_end,alif_end,99.51
600928.png,alif_end,alif_end,98.39
600860.png,alif_end,alif_end,40.96
600874.png,alif_end,beh_end,39.41
600848.png,alif_end,alif_end,99.1
600870.png,alif_end,noon_regular,40.3
600864.png,alif_end,alif_end,99.46
600858.png,alif_end,alif_end,84.15
600904.png,alif_end,alif_end,99.24
600910.png,alif_end,alif_regular,72.74
600938.png,alif_end,alif_end,99.5
600939.png,alif_end,alif_end,75.25
600911.png,alif_end,alif_end,99.66
600905.png,alif_end,dal_end,56.57
600859.png,alif_end,alif_end,56.86
600865.png,alif_end,alif_end,71.52
600871.png,alif_end,alif_regular,69.8
600867.png,alif_end,alif_end,33.15
600873.png,alif_end,alif_end,52.12
600898.png,alif_end,alif_end,91.67
600913.png,alif_end,alif_end,71.99
600907.png,alif_end,alif_end,79.41
600906.png,alif_end,alif_end,98.19
600912.png,alif_end,alif_end,99.56
600899.png,alif_end,alif_end,73.62
600872.png,alif_end,alif_regular,82.73
600866.png,alif_end,alif_end,98.11
600829.png,alif_end,alif_end,54.77
600801.png,alif_end,alif_end,58.2
600815.png,alif_end,alif_end,99.67
600949.png,alif_end,alif_end,99.63
600975.png,alif_end,lam_begin,26.95
600961.png,alif_end,alif_end,99.58
600960.png,alif_end,alif_end,99.8
600974.png,alif_end,dal_end,24.38
600948.png,alif_end,alif_end,99.09
600814.png,alif_end,alif_end,78.64
600828.png,alif_end,alif_end,73.32
600816.png,alif_end,alif_end,99.8
600802.png,alif_end,alif_end,99.31
600962.png,alif_end,alif_end,99.8
600976.png,alif_end,alif_end,80.93
600989.png,alif_end,alif_end,92.44
600988.png,alif_end,lam_regular,67.07
600977.png,alif_end,alif_end,89.79
600963.png,alif_end,alif_end,77.42
600803.png,alif_end,alif_end,99.49
600817.png,alif_end,alif_end,99.54
600813.png,alif_end,alif_regular,68.88
600807.png,alif_end,alif_regular,59.02
600967.png,alif_end,alif_end,98.81
600973.png,alif_end,alif_end,93.09
600998.png,alif_end,alif_end,36.82
600999.png,alif_end,alif_end,99.09
600972.png,alif_end,heh_end,37.37
600966.png,alif_end,alif_end,96.04
600806.png,alif_end,alif_regular,95.45
600812.png,alif_end,alif_end,98.7
600804.png,alif_end,dal_end,29.55
600810.png,alif_end,alif_end,81.31
600838.png,alif_end,alif_end,67.66
600970.png,alif_end,alif_end,97.53
600964.png,alif_end,alif_end,51.32
600958.png,alif_end,alif_end,98.15
600959.png,alif_end,alif_end,99.02
600965.png,alif_end,alif_end,99.31
600971.png,alif_end,alif_end,99.67
600839.png,alif_end,alif_end,96.83
600811.png,alif_end,alif_end,99.77
600805.png,alif_end,noon_begin,14.65
600808.png,alif_end,alif_end,98.51
600820.png,alif_end,alif_end,99.67
600834.png,alif_end,alif_end,95.33
600968.png,alif_end,alif_end,97.98
600954.png,alif_end,alif_end,99.48
600940.png,alif_end,alif_end,95.99
600997.png,alif_end,alif_end,99.44
600983.png,alif_end,alif_end,99.33
600982.png,alif_end,alif_end,99.7
600996.png,alif_end,alif_end,92.86
600941.png,alif_end,alif_end,99.87
600955.png,alif_end,alif_end,99.29
600969.png,alif_end,alif_end,98.4
600835.png,alif_end,alif_end,96.36
600821.png,alif_end,alif_end,99.19
600809.png,alif_end,alif_end,99.89
600837.png,alif_end,alif_end,99.69
600823.png,alif_end,alif_end,99.23
600943.png,alif_end,alif_end,95.07
600957.png,alif_end,alif_end,55.58
600980.png,alif_end,alif_end,92.17
600994.png,alif_end,sad_end,14.02
600995.png,alif_end,alif_end,86.12
600981.png,alif_end,alif_end,96.6
600956.png,alif_end,alif_end,99.58
600942.png,alif_end,alif_end,99.11
600822.png,alif_end,alif_end,74.11
600836.png,alif_end,alif_end,98.65
600832.png,alif_end,alif_end,99.59
600826.png,alif_end,alif_end,97.24
600946.png,alif_end,alif_end,95.25
600952.png,alif_end,alif_end,78.37
600985.png,alif_end,lam_end,52.53
600991.png,alif_end,alif_end,99.08
600990.png,alif_end,alif_end,99.65
600984.png,alif_end,ain_regular,21.04
600953.png,alif_end,alif_end,92.85
600947.png,alif_end,alif_end,99.35
600827.png,alif_end,alif_end,97.28
600833.png,alif_end,alif_end,97.03
600825.png,alif_end,alif_end,94.27
600831.png,alif_end,alif_end,97.41
600819.png,alif_end,alif_end,83.82
600951.png,alif_end,alif_end,99.55
600945.png,alif_end,alif_end,82.14
600979.png,alif_end,alif_end,35.92
600992.png,alif_end,alif_regular,95.39
600986.png,alif_end,ain_begin,51.17
600987.png,alif_end,alif_end,97.84
600993.png,alif_end,alif_end,93.84
600978.png,alif_end,alif_end,47.7
600944.png,alif_end,alif_end,88.53
600950.png,alif_end,alif_end,99.03
600818.png,alif_end,alif_end,99.83
600830.png,alif_end,heh_end,66.24
600824.png,alif_end,alif_end,98.76
600843.png,alif_end,alif_end,96.3
600857.png,alif_end,alif_end,99.73
600880.png,alif_end,alif_end,99.49
600894.png,alif_end,alif_end,99.72
600937.png,alif_end,alif_end,97.89
600923.png,alif_end,alif_end,55.63
600922.png,alif_end,alif_end,99.31
600936.png,alif_end,alif_end,99.7
600895.png,alif_end,alif_end,54.88
600881.png,alif_end,alif_end,99.57
600856.png,alif_end,alif_end,94.93
600842.png,alif_end,alif_end,97.21
600868.png,alif_end,alif_end,67.93
600854.png,alif_end,kaf_middle,36.49
600840.png,alif_end,alif_end,96.73
600897.png,alif_end,alif_end,99.48
600883.png,alif_end,alif_end,97.83
600908.png,alif_end,alif_end,95.16
600920.png,alif_end,alif_end,69.31
600934.png,alif_end,alif_end,95.3
600935.png,alif_end,alif_end,99.83
600921.png,alif_end,alif_end,91.79
600909.png,alif_end,alif_end,98.86
600882.png,alif_end,alif_end,99.6
600896.png,alif_end,alif_end,98.79
600841.png,alif_end,alif_end,99.74
600855.png,alif_end,alif_end,95.54
600869.png,alif_end,alif_end,36.68
600851.png,alif_end,alif_end,91.45
600845.png,alif_end,alif_end,98.65
600879.png,alif_end,alif_end,74.03
600892.png,alif_end,alif_end,99.22
600886.png,alif_end,alif_end,99.62
600925.png,alif_end,alif_end,97.38
600931.png,alif_end,alif_end,93.27
600919.png,alif_end,alif_end,89.95
600918.png,alif_end,alif_end,59.05
600930.png,alif_end,alif_end,96.95
600924.png,alif_end,alif_end,98.22
600887.png,alif_end,alif_end,98.27
600893.png,alif_end,alif_end,99.52
600878.png,alif_end,kaf_middle,73.7
600844.png,alif_end,alif_end,98.81
600850.png,alif_end,alif_end,94.71
600846.png,alif_end,alif_end,33.57
600852.png,alif_end,alif_end,73.13
600885.png,alif_end,heh_end,71.62
600891.png,alif_end,alif_end,99.87
600932.png,alif_end,alif_end,99.26
600926.png,alif_end,alif_end,83.34
600927.png,alif_end,alif_end,91.68
600933.png,alif_end,alif_end,98.68
600890.png,alif_end,alif_end,99.47
600884.png,alif_end,alif_end,97.74
600853.png,alif_end,alif_end,68.44
600847.png,alif_end,alif_end,63.44
609305.png,raa_end,raa_end,68.98
609311.png,raa_end,raa_end,36.21
609339.png,raa_end,raa_end,91.26
609271.png,raa_end,raa_end,63.86
609265.png,raa_end,raa_end,86.39
609259.png,raa_end,raa_end,98.94
609258.png,raa_end,raa_end,93.1
609264.png,raa_end,raa_end,88.98
609270.png,raa_end,raa_end,97.95
609338.png,raa_end,raa_end,83.12
609310.png,raa_end,raa_end,74.72
609304.png,raa_end,noon_end,36.14
609312.png,raa_end,dal_end,66.79
609306.png,raa_end,dal_end,48.12
609299.png,raa_end,raa_end,95.25
609266.png,raa_end,raa_end,94.96
609272.png,raa_end,raa_end,98.06
609273.png,raa_end,raa_end,98.16
609267.png,raa_end,raa_end,97.33
609298.png,raa_end,raa_end,68.87
609307.png,raa_end,raa_end,79.25
609313.png,raa_end,raa_end,54.22
609317.png,raa_end,lam_middle,36.61
609303.png,raa_end,kaf_begin,99.05
609288.png,raa_end,raa_end,95.19
609263.png,raa_end,raa_end,99.51
609277.png,raa_end,raa_end,53.59
609276.png,raa_end,raa_end,92.08
609262.png,raa_end,noon_end,59.47
609289.png,raa_end,raa_end,56.74
609302.png,raa_end,raa_end,97.36
609316.png,raa_end,raa_end,97.99
609328.png,raa_end,raa_end,99.08
609300.png,raa_end,raa_end,86.49
609314.png,raa_end,raa_end,95.84
609248.png,raa_end,meem_begin,55.99
609274.png,raa_end,raa_end,86.89
609260.png,raa_end,raa_end,99.1
609261.png,raa_end,raa_end,99.67
609275.png,raa_end,raa_end,81.48
609249.png,raa_end,raa_end,89.76
609315.png,raa_end,raa_end,85.43
609301.png,raa_end,raa_end,84.38
609329.png,raa_end,raa_end,69.91
609399.png,raa_end,raa_end,79.04
609366.png,raa_end,raa_end,95.5
609400.png,raa_end,raa_end,70.92
609372.png,raa_end,yaa_end,45.9
609212.png,raa_end,raa_end,95.17
609206.png,raa_end,dal_end,71.19
609207.png,raa_end,raa_end,73.42
609213.png,raa_end,raa_end,91.9
609373.png,raa_end,jeem_begin,19.21
609367.png,raa_end,raa_end,97.42
609398.png,raa_end,raa_end,96.67
609371.png,raa_end,raa_end,98.54
609365.png,raa_end,raa_end,99.94
609359.png,raa_end,lam_end,87.42
609205.png,raa_end,raa_end,99.77
609211.png,raa_end,raa_end,99.11
609239.png,raa_end,raa_end,91.93
609238.png,raa_end,beh_middle,24.56
609210.png,raa_end,raa_end,73.99
609204.png,raa_end,raa_end,98.15
609358.png,raa_end,raa_end,91.86
609364.png,raa_end,raa_end,40.16
609370.png,raa_end,dal_end,24.35
609348.png,raa_end,raa_end,99.91
609374.png,raa_end,raa_end,94.55
609360.png,raa_end,raa_end,98.37
609228.png,raa_end,raa_end,98.09
609214.png,raa_end,raa_end,71.41
609215.png,raa_end,raa_end,30.56
609201.png,raa_end,raa_end,99.2
609229.png,raa_end,raa_end,99.42
609361.png,raa_end,raa_end,99.1
609375.png,raa_end,raa_end,93.08
609349.png,raa_end,raa_end,98.61
609388.png,raa_end,raa_end,47.44
609363.png,raa_end,raa_end,97.63
609377.png,raa_end,raa_end,85.53
609217.png,raa_end,dal_end,78.62
609203.png,raa_end,raa_end,99.81
609202.png,raa_end,raa_end,99.85
609216.png,raa_end,raa_regular,38.45
609376.png,raa_end,raa_end,76.19
609362.png,raa_end,raa_end,64.85
609389.png,raa_end,lam_begin,44.94
609384.png,raa_end,raa_end,69.78
609390.png,raa_end,ain_begin,23.89
609347.png,raa_end,raa_end,99.27
609353.png,raa_end,raa_end,98.54
609233.png,raa_end,raa_end,99.76
609227.png,raa_end,raa_end,57.23
609226.png,raa_end,raa_end,99.1
609232.png,raa_end,raa_end,68.29
609352.png,raa_end,dal_regular,65.14
609346.png,raa_end,raa_end,95.56
609391.png,raa_end,raa_end,99.53
609385.png,raa_end,raa_end,98.96
609393.png,raa_end,raa_end,67.28
609387.png,raa_end,raa_end,78.53
609350.png,raa_end,yaa_middle,43.35
609344.png,raa_end,raa_end,71.94
609378.png,raa_end,raa_end,57.09
609224.png,raa_end,raa_end,61.49
609230.png,raa_end,raa_end,99.89
609218.png,raa_end,dal_end,47.92
609219.png,raa_end,raa_end,99.9
609231.png,raa_end,raa_end,91.98
609225.png,raa_end,raa_regular,66.59
609379.png,raa_end,yaa_middle,50.21
609345.png,raa_end,raa_end,43.12
609351.png,raa_end,dal_end,34.9
609386.png,raa_end,meem_end,73.48
609392.png,raa_end,lam_middle,40.77
609396.png,raa_end,raa_end,83.68
609382.png,raa_end,raa_end,84.31
609369.png,raa_end,waw_end,52.64
609355.png,raa_end,raa_end,99.14
609341.png,raa_end,raa_end,94.42
609209.png,raa_end,raa_end,97.21
609221.png,raa_end,raa_end,96.77
609235.png,raa_end,raa_end,93.78
609234.png,raa_end,raa_end,98.22
609220.png,raa_end,raa_end,94.87
609208.png,raa_end,raa_regular,53.52
609340.png,raa_end,raa_end,96.82
609354.png,raa_end,raa_end,98.43
609368.png,raa_end,dal_end,42.64
609383.png,raa_end,raa_end,99.34
609397.png,raa_end,raa_end,83.04
609381.png,raa_end,dal_end,39.87
609395.png,raa_end,raa_end,99.83
609342.png,raa_end,raa_end,81.68
609356.png,raa_end,raa_end,99.04
609236.png,raa_end,raa_end,98.14
609222.png,raa_end,raa_end,97.29
609223.png,raa_end,yaa_middle,45.15
609237.png,raa_end,raa_end,84.45
609357.png,raa_end,raa_end,99.02
609343.png,raa_end,raa_end,59.31
609394.png,raa_end,raa_end,98.98
609380.png,raa_end,waw_end,51.75
609324.png,raa_end,raa_end,99.66
609330.png,raa_end,raa_end,94.68
609318.png,raa_end,raa_end,91.15
609293.png,raa_end,seen_regular,30.94
609287.png,raa_end,waw_end,29.8
609250.png,raa_end,raa_end,53.78
609244.png,raa_end,raa_end,31.13
609278.png,raa_end,dal_end,66.79
609279.png,raa_end,dal_end,80.45
609245.png,raa_end,meem_end,28.01
609251.png,raa_end,raa_end,67.34
609286.png,raa_end,raa_end,23.23
609292.png,raa_end,dal_end,27.79
609319.png,raa_end,raa_end,91.49
609331.png,raa_end,raa_end,97.9
609325.png,raa_end,raa_end,99.68
609333.png,raa_end,raa_end,96.62
609327.png,raa_end,raa_end,99.12
609284.png,raa_end,raa_end,68.45
609290.png,raa_end,raa_end,94.35
609247.png,raa_end,raa_regular,50.04
609253.png,raa_end,raa_end,88.21
609252.png,raa_end,raa_end,94.04
609246.png,raa_end,raa_end,82.58
609291.png,raa_end,raa_end,46.04
609285.png,raa_end,raa_end,86.47
609326.png,raa_end,raa_end,96.31
609332.png,raa_end,raa_end,98.12
609336.png,raa_end,meem_end,32.17
609322.png,raa_end,raa_end,78.24
609281.png,raa_end,raa_end,39.95
609295.png,raa_end,raa_end,95.48
609242.png,raa_end,raa_end,84.1
609256.png,raa_end,raa_end,93.87
609257.png,raa_end,raa_end,57.57
609243.png,raa_end,ain_begin,24.11
609294.png,raa_end,raa_end,85.98
609280.png,raa_end,raa_end,69.47
609323.png,raa_end,raa_end,98.17
609337.png,raa_end,raa_end,90.6
609309.png,raa_end,raa_end,68.76
609321.png,raa_end,raa_end,70.94
609335.png,raa_end,waw_end,32.26
609296.png,raa_end,raa_end,74.8
609282.png,raa_end,raa_end,45.32
609269.png,raa_end,raa_end,43.19
609255.png,raa_end,raa_end,94.98
609241.png,raa_end,waw_end,43.04
609240.png,raa_end,raa_end,63.93
609254.png,raa_end,raa_end,80.16
609268.png,raa_end,raa_end,83.5
609283.png,raa_end,raa_end,99.44
609297.png,raa_end,raa_end,84.36
609334.png,raa_end,raa_end,79.68
609320.png,raa_end,raa_end,99.59
609308.png,raa_end,raa_end,99.73
603416.png,heh_begin,heh_regular,55.69
603402.png,heh_begin,meem_middle,36.98
603600.png,heh_begin,heh_begin,98.07
603589.png,heh_begin,heh_begin,99.43
603562.png,heh_begin,heh_begin,96.12
603576.png,heh_begin,heh_begin,87.61
603577.png,heh_begin,heh_begin,99.5
603563.png,heh_begin,heh_begin,97.08
603588.png,heh_begin,tah_regular,33.11
603403.png,heh_begin,heh_begin,43.07
603417.png,heh_begin,heh_begin,99.54
603429.png,heh_begin,heh_begin,87.28
603401.png,heh_begin,heh_begin,99.96
603415.png,heh_begin,heh_begin,99.81
603549.png,heh_begin,heh_begin,89.82
603575.png,heh_begin,heh_begin,99.33
603561.png,heh_begin,heh_begin,83.29
603560.png,heh_begin,heh_begin,47.56
